PassportNum,ConfirmationNum,FlightNum,SeatNum,AircraftID
205,1244,25,15F,8
206,1245,25,7A,8
207,1246,25,18E,8
208,1247,25,6B,8
209,1248,25,10D,8
210,1249,25,4C,8
211,1250,26,19A,21
212,1251,26,17D,21
213,1252,26,11E,21
214,1253,26,18C,21
215,1254,26,16F,21
216,1255,26,20B,21
217,1256,26,12B,21
218,1257,26,7D,21
219,1258,26,4F,21
220,1259,26,21D,21
221,1260,26,11A,21
222,1261,26,20C,21
223,1262,26,8B,21
224,1263,26,6D,21
225,1264,26,15F,21
226,1265,26,9C,21
227,1266,26,22B,21
228,1267,26,1A,21
229,1268,26,9B,21
230,1269,26,11D,21
231,1270,26,12F,21
232,1271,26,11C,21
233,1272,26,2C,21
234,1273,26,12C,21
235,1274,26,11B,21
236,1275,26,19E,21
237,1276,26,9E,21
238,1277,26,4D,21
239,1278,26,22D,21
240,1279,26,17A,21
241,1280,26,12D,21
242,1281,26,16B,21
243,1282,26,14A,21
244,1283,26,6C,21
245,1284,26,9A,21
246,1285,26,15D,21
247,1286,26,6F,21
248,1287,26,2A,21
249,1288,26,22F,21
250,1289,26,12E,21
251,1290,26,3B,21
252,1291,26,18F,21
253,1292,26,17E,21
254,1293,26,15B,21
255,1294,26,20A,21
256,1295,26,1B,21
257,1296,26,17C,21
258,1297,26,9F,21
259,1298,26,9D,21
260,1299,26,15A,21
261,1300,27,17E,4
262,1301,27,5D,4
263,1302,27,16A,4
264,1303,27,3D,4
265,1304,27,3E,4
266,1305,27,21D,4
267,1306,27,5E,4
268,1307,27,20B,4
269,1308,27,1B,4
270,1309,27,11C,4
271,1310,27,2C,4
272,1311,27,17D,4
273,1312,27,18B,4
274,1313,27,13E,4
275,1314,27,3E,4
276,1315,27,11B,4
277,1316,27,17F,4
278,1317,27,15F,4
279,1318,27,20D,4
280,1319,27,2B,4
281,1320,27,22D,4
282,1321,27,20C,4
283,1322,27,6E,4
284,1323,27,2A,4
285,1324,27,6F,4
286,1325,27,17A,4
287,1326,27,5F,4
288,1327,27,7E,4
289,1328,27,17C,4
290,1329,27,12D,4
291,1330,27,16C,4
292,1331,27,20A,4
293,1332,27,8B,4
294,1333,27,1A,4
295,1334,27,13B,4
296,1335,27,1B,4
297,1336,27,5A,4
298,1337,27,20E,4
299,1338,27,15E,4
300,1339,27,10F,4
301,1340,27,12E,4
302,1341,27,6B,4
303,1342,27,16E,4
304,1343,27,4D,4
305,1344,27,9E,4
306,1345,27,14E,4
307,1346,27,18A,4
308,1347,27,9F,4
309,1348,27,15A,4
310,1349,27,16D,4
311,1350,28,22B,43
312,1351,28,4D,43
313,1352,28,11B,43
314,1353,28,13D,43
315,1354,28,9F,43
316,1355,28,3D,43
317,1356,28,19C,43
318,1357,28,22D,43
319,1358,28,1B,43
320,1359,28,5F,43
321,1360,28,14D,43
322,1361,28,11F,43
323,1362,28,9C,43
324,1363,28,11A,43
325,1364,28,5A,43
326,1365,28,18D,43
327,1366,28,3A,43
328,1367,28,10A,43
329,1368,28,11C,43
330,1369,28,17D,43
331,1370,28,10C,43
332,1371,28,13E,43
333,1372,28,6B,43
334,1373,28,21F,43
335,1374,28,18C,43
336,1375,28,22F,43
337,1376,28,5C,43
338,1377,28,18B,43
339,1378,28,13B,43
340,1379,28,11E,43
341,1380,28,20D,43
342,1381,28,14E,43
343,1382,28,14B,43
344,1383,28,12F,43
345,1384,28,5D,43
346,1385,28,16D,43
347,1386,28,5B,43
348,1387,28,22A,43
349,1388,28,21B,43
350,1389,28,20A,43
351,1390,28,14D,43
352,1391,28,12E,43
353,1392,28,14C,43
354,1393,28,21F,43
355,1394,28,14F,43
356,1395,28,4B,43
357,1396,28,9B,43
358,1397,28,15B,43
359,1398,28,12C,43
360,1399,28,6C,43
361,1400,29,27E,68
362,1401,29,32D,68
363,1402,29,22C,68
364,1403,29,3C,68
365,1404,29,8E,68
366,1405,29,20F,68
367,1406,29,3D,68
368,1407,29,12A,68
369,1408,29,9C,68
370,1409,29,3B,68
371,1410,29,8C,68
372,1411,29,22B,68
373,1412,29,10D,68
374,1413,29,7D,68
375,1414,29,37F,68
376,1415,29,7C,68
377,1416,29,34B,68
378,1417,29,10E,68
379,1418,29,31A,68
380,1419,29,27A,68
381,1420,29,25B,68
382,1421,29,27C,68
383,1422,29,26A,68
384,1423,29,9D,68
385,1424,29,27B,68
386,1425,29,26F,68
387,1426,29,23D,68
388,1427,29,35F,68
389,1428,29,25E,68
390,1429,29,30C,68
391,1430,29,2D,68
392,1431,29,29C,68
393,1432,29,1C,68
394,1433,29,34A,68
395,1434,29,29F,68
396,1435,29,11B,68
397,1436,29,25F,68
398,1437,29,7F,68
399,1438,29,28B,68
400,1439,29,26C,68
401,1440,29,36E,68
402,1441,29,37C,68
403,1442,29,24E,68
404,1443,29,31C,68
405,1444,29,38F,68
406,1445,29,33E,68
407,1446,29,37D,68
408,1447,29,10E,68
409,1448,29,24C,68
410,1449,29,36A,68
411,1450,30,38F,93
412,1451,30,31E,93
413,1452,30,8E,93
414,1453,30,35E,93
415,1454,30,8B,93
416,1455,30,12E,93
417,1456,30,32D,93
418,1457,30,7D,93
419,1458,30,3B,93
420,1459,30,26E,93
421,1460,30,26C,93
422,1461,30,35A,93
423,1462,30,7B,93
424,1463,30,38E,93
425,1464,30,20F,93
426,1465,30,21D,93
427,1466,30,30E,93
428,1467,30,31B,93
429,1468,30,34B,93
430,1469,30,20B,93
431,1470,30,29D,93
432,1471,30,28D,93
433,1472,30,23D,93
434,1473,30,11E,93
435,1474,30,27E,93
436,1475,30,10D,93
437,1476,30,33B,93
438,1477,30,11C,93
439,1478,30,36A,93
440,1479,30,9F,93
441,1480,30,28A,93
442,1481,30,31D,93
443,1482,30,29C,93
444,1483,30,12F,93
445,1484,30,30F,93
446,1485,30,8B,93
447,1486,30,1C,93
448,1487,30,8A,93
449,1488,30,1D,93
450,1489,30,33C,93
451,1490,30,25A,93
452,1491,30,9B,93
453,1492,30,36B,93
454,1493,30,2A,93
455,1494,30,20E,93
456,1495,30,21C,93
457,1496,30,22E,93
458,1497,30,22B,93
459,1498,30,31C,93
460,1499,30,25F,93
461,1500,31,8A,30
462,1501,31,4C,30
463,1502,31,20A,30
464,1503,31,4D,30
465,1504,31,9C,30
466,1505,31,6B,30
467,1506,31,8C,30
468,1507,31,12A,30
469,1508,31,8D,30
470,1509,31,3C,30
471,1510,31,21F,30
472,1511,31,13F,30
473,1512,31,2B,30
474,1513,31,8B,30
475,1514,31,22B,30
476,1515,31,21C,30
477,1516,31,14A,30
478,1517,31,5E,30
479,1518,31,9E,30
480,1519,31,4A,30
481,1520,31,14F,30
482,1521,31,4B,30
483,1522,31,5A,30
484,1523,31,15B,30
485,1524,31,14B,30
486,1525,31,16A,30
487,1526,31,18D,30
488,1527,31,11D,30
489,1528,31,21D,30
490,1529,31,14C,30
491,1530,31,12B,30
492,1531,31,13B,30
493,1532,31,21A,30
494,1533,31,9A,30
495,1534,31,15D,30
496,1535,31,21E,30
497,1536,31,22C,30
498,1537,31,3D,30
499,1538,31,2D,30
500,1539,31,6D,30
501,1540,31,7E,30
502,1541,31,15F,30
503,1542,31,16D,30
504,1543,31,19C,30
505,1544,31,16C,30
506,1545,31,9D,30
507,1546,31,15A,30
508,1547,31,7C,30
509,1548,31,19F,30
510,1549,31,10A,30
511,1550,32,11A,21
512,1551,32,14E,21
513,1552,32,7A,21
514,1553,32,17B,21
515,1554,32,15E,21
516,1555,32,9C,21
517,1556,32,18F,21
518,1557,32,4D,21
519,1558,32,3A,21
520,1559,32,18A,21
1,1560,32,5E,21
2,1561,32,4A,21
3,1562,32,7C,21
4,1563,32,21C,21
5,1564,32,13E,21
6,1565,32,12F,21
7,1566,32,18B,21
8,1567,32,3F,21
9,1568,32,21D,21
10,1569,32,20A,21
11,1570,32,17A,21
12,1571,32,4B,21
13,1572,32,9E,21
14,1573,32,6B,21
15,1574,32,10B,21
16,1575,32,12C,21
17,1576,32,8D,21
18,1577,32,8B,21
19,1578,32,19A,21
20,1579,32,14E,21
21,1580,32,2A,21
22,1581,32,18C,21
23,1582,32,6E,21
24,1583,32,16E,21
25,1584,32,14A,21
26,1585,32,4F,21
27,1586,32,5E,21
28,1587,32,19D,21
29,1588,32,9F,21
30,1589,32,22E,21
31,1590,32,11B,21
32,1591,32,15D,21
33,1592,32,7B,21
34,1593,32,22C,21
35,1594,32,16D,21
36,1595,32,22B,21
37,1596,32,18D,21
38,1597,32,19B,21
39,1598,32,18E,21
40,1599,32,16C,21
41,1600,33,11B,5
42,1601,33,13A,5
43,1602,33,14B,5
44,1603,33,7B,5
45,1604,33,22D,5
46,1605,33,21B,5
47,1606,33,16B,5
48,1607,33,8B,5
49,1608,33,12D,5
50,1609,33,11D,5
51,1610,33,22E,5
52,1611,33,9D,5
53,1612,33,3C,5
54,1613,33,17D,5
55,1614,33,22B,5
56,1615,33,12B,5
57,1616,33,6A,5
58,1617,33,4C,5
59,1618,33,21D,5
60,1619,33,11F,5
61,1620,33,20A,5
62,1621,33,6D,5
63,1622,33,12A,5
64,1623,33,9E,5
65,1624,33,4B,5
66,1625,33,13B,5
67,1626,33,19B,5
68,1627,33,10E,5
69,1628,33,11A,5
70,1629,33,5E,5
71,1630,33,12E,5
72,1631,33,19E,5
73,1632,33,8D,5
74,1633,33,14A,5
75,1634,33,17B,5
76,1635,33,10A,5
77,1636,33,20B,5
78,1637,33,9C,5
79,1638,33,15E,5
80,1639,33,19F,5
81,1640,33,8A,5
82,1641,33,12F,5
83,1642,33,9B,5
84,1643,33,20F,5
85,1644,33,20D,5
86,1645,33,19D,5
87,1646,33,20C,5
88,1647,33,2C,5
89,1648,33,17D,5
90,1649,33,20E,5
91,1650,34,27A,68
92,1651,34,38C,68
93,1652,34,27C,68
94,1653,34,36A,68
95,1654,34,28F,68
96,1655,34,12E,68
97,1656,34,25E,68
98,1657,34,12D,68
99,1658,34,29B,68
100,1659,34,1C,68
101,1660,34,34C,68
102,1661,34,29E,68
103,1662,34,22C,68
104,1663,34,26A,68
105,1664,34,10E,68
106,1665,34,7F,68
107,1666,34,36B,68
108,1667,34,38B,68
109,1668,34,36D,68
110,1669,34,24C,68
111,1670,34,10C,68
112,1671,34,24D,68
113,1672,34,24F,68
114,1673,34,22A,68
115,1674,34,30A,68
116,1675,34,31F,68
117,1676,34,25A,68
118,1677,34,26F,68
119,1678,34,8B,68
120,1679,34,35A,68
121,1680,34,38A,68
122,1681,34,33B,68
123,1682,34,26C,68
124,1683,34,25B,68
125,1684,34,31E,68
126,1685,34,22B,68
127,1686,34,29C,68
128,1687,34,1D,68
129,1688,34,35B,68
130,1689,34,23B,68
131,1690,34,27B,68
132,1691,34,30E,68
133,1692,34,2C,68
134,1693,34,3B,68
135,1694,34,27F,68
136,1695,34,33E,68
137,1696,34,23B,68
138,1697,34,2B,68
139,1698,34,38F,68
140,1699,34,3D,68
141,1700,35,12F,71
142,1701,35,30E,71
143,1702,35,23B,71
144,1703,35,12E,71
145,1704,35,38C,71
146,1705,35,8A,71
147,1706,35,29F,71
148,1707,35,8F,71
149,1708,35,7F,71
150,1709,35,3A,71
151,1710,35,28F,71
152,1711,35,35E,71
153,1712,35,20E,71
154,1713,35,27A,71
155,1714,35,7E,71
156,1715,35,27E,71
157,1716,35,3C,71
158,1717,35,25B,71
159,1718,35,23D,71
160,1719,35,24F,71
161,1720,35,29D,71
162,1721,35,35B,71
163,1722,35,8C,71
164,1723,35,35F,71
165,1724,35,24C,71
166,1725,35,11B,71
167,1726,35,38D,71
168,1727,35,29E,71
169,1728,35,22B,71
170,1729,35,36E,71
171,1730,35,32B,71
172,1731,35,34B,71
173,1732,35,22F,71
174,1733,35,22E,71
175,1734,35,32C,71
176,1735,35,35D,71
177,1736,35,8E,71
178,1737,35,33B,71
179,1738,35,34A,71
180,1739,35,7B,71
181,1740,35,28A,71
182,1741,35,2A,71
183,1742,35,8B,71
184,1743,35,20A,71
185,1744,35,24B,71
186,1745,35,9E,71
187,1746,35,31E,71
188,1747,35,36F,71
189,1748,35,38B,71
190,1749,35,21A,71
191,1750,36,31F,73
192,1751,36,21B,73
193,1752,36,29F,73
194,1753,36,25D,73
195,1754,36,29E,73
196,1755,36,35E,73
197,1756,36,25E,73
198,1757,36,11C,73
199,1758,36,31D,73
200,1759,36,28B,73
201,1760,36,32D,73
202,1761,36,21E,73
203,1762,36,38F,73
204,1763,36,11F,73
205,1764,36,7B,73
206,1765,36,23D,73
207,1766,36,21D,73
208,1767,36,3A,73
209,1768,36,23F,73
210,1769,36,10E,73
211,1770,36,31B,73
212,1771,36,23B,73
213,1772,36,32F,73
214,1773,36,8A,73
215,1774,36,38A,73
216,1775,36,21A,73
217,1776,36,30E,73
218,1777,36,23A,73
219,1778,36,36B,73
220,1779,36,33C,73
221,1780,36,25B,73
222,1781,36,37D,73
223,1782,36,30D,73
224,1783,36,10C,73
225,1784,36,11B,73
226,1785,36,32E,73
227,1786,36,36D,73
228,1787,36,34D,73
229,1788,36,25C,73
230,1789,36,35D,73
231,1790,36,31C,73
232,1791,36,26F,73
233,1792,36,35A,73
234,1793,36,29A,73
235,1794,36,20F,73
236,1795,36,10B,73
237,1796,36,10F,73
238,1797,36,1A,73
239,1798,36,22C,73
240,1799,36,8B,73
241,1800,37,17B,10
242,1801,37,5A,10
243,1802,37,12A,10
244,1803,37,15A,10
245,1804,37,4C,10
246,1805,37,19A,10
247,1806,37,8D,10
248,1807,37,22D,10
249,1808,37,15E,10
250,1809,37,14D,10
251,1810,37,22A,10
252,1811,37,11E,10
253,1812,37,5E,10
254,1813,37,19E,10
255,1814,37,11D,10
256,1815,37,22F,10
257,1816,37,19D,10
258,1817,37,19F,10
259,1818,37,12E,10
260,1819,37,14A,10
261,1820,37,10F,10
262,1821,37,20D,10
263,1822,37,18E,10
264,1823,37,14F,10
265,1824,37,20A,10
266,1825,37,12B,10
267,1826,37,13A,10
268,1827,37,6C,10
269,1828,37,22C,10
270,1829,37,18D,10
271,1830,37,12C,10
272,1831,37,13F,10
273,1832,37,21B,10
274,1833,37,8C,10
275,1834,37,4A,10
276,1835,37,20B,10
277,1836,37,18B,10
278,1837,37,12F,10
279,1838,37,21D,10
280,1839,37,9A,10
281,1840,37,16C,10
282,1841,37,8A,10
283,1842,37,3E,10
284,1843,37,3F,10
285,1844,37,15B,10
286,1845,37,11F,10
287,1846,37,2B,10
288,1847,37,7A,10
289,1848,37,17F,10
290,1849,37,16E,10
291,1850,38,31C,76
292,1851,38,7D,76
293,1852,38,36C,76
294,1853,38,27E,76
295,1854,38,27C,76
296,1855,38,2C,76
297,1856,38,28C,76
298,1857,38,2B,76
299,1858,38,27F,76
300,1859,38,30E,76
301,1860,38,35D,76
302,1861,38,23E,76
303,1862,38,23B,76
304,1863,38,29C,76
305,1864,38,12C,76
306,1865,38,37B,76
307,1866,38,10F,76
308,1867,38,21D,76
309,1868,38,9F,76
310,1869,38,33E,76
311,1870,38,12E,76
312,1871,38,11A,76
313,1872,38,1C,76
314,1873,38,24D,76
315,1874,38,26D,76
316,1875,38,22B,76
317,1876,38,29F,76
318,1877,38,38C,76
319,1878,38,25E,76
320,1879,38,31B,76
321,1880,38,34A,76
322,1881,38,8B,76
323,1882,38,11C,76
324,1883,38,33D,76
325,1884,38,10C,76
326,1885,38,34E,76
327,1886,38,1A,76
328,1887,38,34D,76
329,1888,38,31F,76
330,1889,38,26F,76
331,1890,38,25F,76
332,1891,38,36D,76
333,1892,38,28A,76
334,1893,38,24A,76
335,1894,38,12E,76
336,1895,38,31E,76
337,1896,38,12D,76
338,1897,38,25C,76
339,1898,38,20E,76
340,1899,38,37A,76
341,1900,39,9F,6
342,1901,39,18D,6
343,1902,39,19C,6
344,1903,39,20F,6
345,1904,39,22E,6
346,1905,39,7C,6
347,1906,39,17A,6
348,1907,39,15B,6
349,1908,39,17B,6
350,1909,39,14C,6
351,1910,39,3B,6
352,1911,39,6B,6
353,1912,39,19E,6
354,1913,39,11A,6
355,1914,39,19B,6
356,1915,39,12B,6
357,1916,39,5C,6
358,1917,39,1D,6
359,1918,39,19F,6
360,1919,39,7F,6
361,1920,39,14D,6
362,1921,39,12E,6
363,1922,39,2A,6
364,1923,39,20B,6
365,1924,39,22A,6
366,1925,39,11E,6
367,1926,39,10C,6
368,1927,39,6F,6
369,1928,39,21E,6
370,1929,39,3E,6
371,1930,39,18D,6
372,1931,39,3C,6
373,1932,39,14B,6
374,1933,39,6B,6
375,1934,39,10B,6
376,1935,39,10D,6
377,1936,39,13C,6
378,1937,39,10E,6
379,1938,39,5A,6
380,1939,39,16F,6
381,1940,39,7D,6
382,1941,39,10F,6
383,1942,39,13D,6
384,1943,39,21D,6
385,1944,39,7E,6
386,1945,39,9A,6
387,1946,39,18E,6
388,1947,39,18F,6
389,1948,39,20E,6
390,1949,39,15C,6
391,1950,40,12B,48
392,1951,40,18D,48
393,1952,40,19D,48
394,1953,40,22F,48
395,1954,40,9C,48
396,1955,40,6C,48
397,1956,40,21C,48
398,1957,40,15E,48
399,1958,40,5C,48
400,1959,40,20C,48
401,1960,40,11A,48
402,1961,40,4A,48
403,1962,40,15C,48
404,1963,40,8A,48
405,1964,40,21A,48
406,1965,40,16F,48
407,1966,40,1D,48
408,1967,40,16A,48
409,1968,40,5D,48
410,1969,40,12F,48
411,1970,40,14A,48
412,1971,40,7A,48
413,1972,40,9B,48
414,1973,40,10C,48
415,1974,40,12D,48
416,1975,40,1B,48
417,1976,40,4F,48
418,1977,40,4D,48
419,1978,40,22B,48
420,1979,40,21B,48
421,1980,40,22C,48
422,1981,40,15F,48
423,1982,40,11B,48
424,1983,40,18C,48
425,1984,40,6F,48
426,1985,40,13F,48
427,1986,40,17E,48
428,1987,40,21D,48
429,1988,40,19A,48
430,1989,40,17F,48
431,1990,40,2B,48
432,1991,40,12A,48
433,1992,40,4B,48
434,1993,40,22A,48
435,1994,40,7B,48
436,1995,40,21F,48
437,1996,40,20A,48
438,1997,40,18F,48
439,1998,40,2A,48
440,1999,40,3E,48
441,2000,41,8A,43
442,2001,41,2C,43
443,2002,41,6B,43
444,2003,41,22C,43
445,2004,41,21C,43
446,2005,41,8B,43
447,2006,41,18A,43
448,2007,41,3C,43
449,2008,41,6E,43
450,2009,41,3A,43
451,2010,41,11E,43
452,2011,41,6F,43
453,2012,41,4A,43
454,2013,41,5B,43
455,2014,41,5D,43
456,2015,41,12D,43
457,2016,41,15A,43
458,2017,41,21A,43
459,2018,41,10E,43
460,2019,41,17E,43
461,2020,41,3D,43
462,2021,41,21D,43
463,2022,41,7A,43
464,2023,41,10A,43
465,2024,41,20F,43
466,2025,41,18D,43
467,2026,41,15C,43
468,2027,41,11A,43
469,2028,41,1C,43
470,2029,41,15B,43
471,2030,41,1A,43
472,2031,41,13D,43
473,2032,41,18F,43
474,2033,41,22E,43
475,2034,41,17B,43
476,2035,41,13E,43
477,2036,41,5A,43
478,2037,41,2D,43
479,2038,41,17D,43
480,2039,41,13B,43
481,2040,41,21E,43
482,2041,41,4B,43
483,2042,41,16D,43
484,2043,41,4D,43
485,2044,41,16B,43
486,2045,41,22A,43
487,2046,41,9C,43
488,2047,41,5E,43
489,2048,41,15E,43
490,2049,41,10F,43
491,2050,42,30B,89
492,2051,42,28C,89
493,2052,42,24C,89
494,2053,42,29A,89
495,2054,42,21B,89
496,2055,42,35C,89
497,2056,42,31B,89
498,2057,42,29F,89
499,2058,42,24F,89
500,2059,42,30C,89
501,2060,42,8C,89
502,2061,42,10C,89
503,2062,42,1C,89
504,2063,42,11C,89
505,2064,42,29D,89
506,2065,42,38E,89
507,2066,42,8D,89
508,2067,42,23F,89
509,2068,42,29B,89
510,2069,42,27C,89
511,2070,42,36F,89
512,2071,42,20D,89
513,2072,42,34F,89
514,2073,42,32D,89
515,2074,42,33E,89
516,2075,42,32A,89
517,2076,42,24A,89
518,2077,42,32E,89
519,2078,42,28B,89
520,2079,42,32B,89
1,2080,42,25D,89
2,2081,42,8F,89
3,2082,42,36E,89
4,2083,42,9E,89
5,2084,42,22B,89
6,2085,42,33B,89
7,2086,42,33D,89
8,2087,42,12A,89
9,2088,42,23C,89
10,2089,42,36D,89
11,2090,42,7B,89
12,2091,42,31F,89
13,2092,42,11E,89
14,2093,42,21D,89
15,2094,42,36A,89
16,2095,42,2B,89
17,2096,42,3D,89
18,2097,42,7E,89
19,2098,42,27E,89
20,2099,42,26D,89
21,2100,43,9A,88
22,2101,43,29C,88
23,2102,43,28F,88
24,2103,43,22C,88
25,2104,43,2C,88
26,2105,43,25B,88
27,2106,43,12F,88
28,2107,43,24D,88
29,2108,43,30C,88
30,2109,43,34D,88
31,2110,43,10D,88
32,2111,43,25A,88
33,2112,43,9D,88
34,2113,43,25D,88
35,2114,43,7E,88
36,2115,43,11F,88
37,2116,43,28A,88
38,2117,43,1C,88
39,2118,43,22F,88
40,2119,43,38A,88
41,2120,43,3C,88
42,2121,43,21E,88
43,2122,43,11C,88
44,2123,43,34E,88
45,2124,43,8F,88
46,2125,43,35F,88
47,2126,43,28D,88
48,2127,43,33E,88
49,2128,43,31B,88
50,2129,43,32F,88
51,2130,43,9F,88
52,2131,43,32B,88
53,2132,43,26B,88
54,2133,43,9A,88
55,2134,43,33C,88
56,2135,43,32C,88
57,2136,43,24C,88
58,2137,43,23D,88
59,2138,43,30B,88
60,2139,43,12E,88
61,2140,43,27B,88
62,2141,43,11A,88
63,2142,43,21D,88
64,2143,43,28B,88
65,2144,43,24A,88
66,2145,43,29F,88
67,2146,43,10B,88
68,2147,43,23F,88
69,2148,43,10F,88
70,2149,43,38D,88
71,2150,44,4A,20
72,2151,44,8A,20
73,2152,44,3B,20
74,2153,44,10D,20
75,2154,44,11F,20
76,2155,44,5C,20
77,2156,44,20A,20
78,2157,44,19D,20
79,2158,44,14D,20
80,2159,44,5E,20
81,2160,44,14B,20
82,2161,44,20E,20
83,2162,44,10B,20
84,2163,44,22F,20
85,2164,44,6B,20
86,2165,44,11E,20
87,2166,44,15A,20
88,2167,44,22D,20
89,2168,44,5F,20
90,2169,44,20B,20
91,2170,44,11D,20
92,2171,44,9D,20
93,2172,44,17B,20
94,2173,44,20C,20
95,2174,44,9A,20
96,2175,44,9E,20
97,2176,44,22C,20
98,2177,44,18D,20
99,2178,44,3C,20
100,2179,44,15E,20
101,2180,44,4D,20
102,2181,44,4F,20
103,2182,44,5A,20
104,2183,44,5B,20
105,2184,44,22E,20
106,2185,44,2A,20
107,2186,44,5D,20
108,2187,44,13B,20
109,2188,44,11B,20
110,2189,44,18B,20
111,2190,44,4C,20
112,2191,44,8B,20
113,2192,44,13B,20
114,2193,44,9B,20
115,2194,44,16E,20
116,2195,44,19E,20
117,2196,44,16B,20
118,2197,44,15B,20
119,2198,44,22A,20
120,2199,44,22B,20
121,2200,45,21B,98
122,2201,45,31E,98
123,2202,45,23D,98
124,2203,45,22C,98
125,2204,45,23A,98
126,2205,45,21E,98
127,2206,45,12D,98
128,2207,45,11F,98
129,2208,45,35E,98
130,2209,45,28E,98
131,2210,45,23C,98
132,2211,45,37F,98
133,2212,45,35A,98
134,2213,45,22D,98
135,2214,45,37A,98
136,2215,45,8B,98
137,2216,45,33C,98
138,2217,45,22F,98
139,2218,45,25E,98
140,2219,45,24F,98
141,2220,45,21A,98
142,2221,45,31F,98
143,2222,45,8A,98
144,2223,45,9E,98
145,2224,45,34A,98
146,2225,45,36B,98
147,2226,45,10C,98
148,2227,45,8B,98
149,2228,45,1A,98
150,2229,45,35D,98
151,2230,45,23E,98
152,2231,45,26C,98
153,2232,45,25C,98
154,2233,45,26E,98
155,2234,45,12A,98
156,2235,45,28D,98
157,2236,45,38D,98
158,2237,45,8E,98
159,2238,45,30E,98
160,2239,45,22A,98
161,2240,45,24E,98
162,2241,45,25F,98
163,2242,45,29F,98
164,2243,45,38C,98
165,2244,45,36C,98
166,2245,45,34F,98
167,2246,45,37E,98
168,2247,45,29E,98
169,2248,45,30D,98
170,2249,45,1D,98
171,2250,46,3F,46
172,2251,46,9B,46
173,2252,46,10B,46
174,2253,46,16B,46
175,2254,46,2C,46
176,2255,46,6C,46
177,2256,46,17F,46
178,2257,46,17A,46
179,2258,46,21E,46
180,2259,46,1B,46
181,2260,46,5A,46
182,2261,46,14D,46
183,2262,46,18D,46
184,2263,46,21B,46
185,2264,46,9F,46
186,2265,46,7C,46
187,2266,46,12B,46
188,2267,46,18E,46
189,2268,46,15C,46
190,2269,46,8D,46
191,2270,46,18B,46
192,2271,46,17B,46
193,2272,46,5F,46
194,2273,46,14F,46
195,2274,46,2B,46
196,2275,46,15F,46
197,2276,46,10F,46
198,2277,46,7A,46
199,2278,46,3C,46
200,2279,46,4F,46
201,2280,46,12D,46
202,2281,46,13F,46
203,2282,46,18C,46
204,2283,46,13E,46
205,2284,46,20E,46
206,2285,46,15A,46
207,2286,46,19B,46
208,2287,46,2D,46
209,2288,46,5B,46
210,2289,46,6F,46
211,2290,46,7B,46
212,2291,46,6B,46
213,2292,46,8C,46
214,2293,46,10B,46
215,2294,46,20C,46
216,2295,46,13D,46
217,2296,46,12C,46
218,2297,46,10C,46
219,2298,46,4E,46
220,2299,46,20D,46
221,2300,47,21D,15
222,2301,47,21E,15
223,2302,47,18D,15
224,2303,47,7B,15
225,2304,47,19C,15
226,2305,47,9F,15
227,2306,47,20B,15
228,2307,47,7F,15
229,2308,47,7C,15
230,2309,47,19A,15
231,2310,47,2D,15
232,2311,47,3F,15
233,2312,47,19D,15
234,2313,47,12B,15
235,2314,47,13A,15
236,2315,47,17B,15
237,2316,47,9E,15
238,2317,47,14B,15
239,2318,47,4E,15
240,2319,47,17C,15
241,2320,47,22C,15
242,2321,47,14D,15
243,2322,47,14F,15
244,2323,47,22D,15
245,2324,47,6A,15
246,2325,47,10D,15
247,2326,47,11C,15
248,2327,47,19F,15
249,2328,47,21B,15
250,2329,47,7A,15
251,2330,47,20A,15
252,2331,47,19B,15
253,2332,47,5E,15
254,2333,47,11D,15
255,2334,47,18B,15
256,2335,47,10F,15
257,2336,47,16E,15
258,2337,47,12C,15
259,2338,47,12F,15
260,2339,47,9C,15
261,2340,47,6B,15
262,2341,47,13D,15
263,2342,47,12E,15
264,2343,47,9F,15
265,2344,47,6F,15
266,2345,47,13A,15
267,2346,47,16F,15
268,2347,47,21C,15
269,2348,47,9A,15
270,2349,47,6E,15
271,2350,48,32D,65
272,2351,48,23D,65
273,2352,48,21B,65
274,2353,48,33E,65
275,2354,48,3B,65
276,2355,48,36C,65
277,2356,48,1A,65
278,2357,48,11F,65
279,2358,48,25A,65
280,2359,48,3C,65
281,2360,48,24E,65
282,2361,48,30F,65
283,2362,48,22D,65
284,2363,48,38A,65
285,2364,48,8A,65
286,2365,48,37D,65
287,2366,48,21D,65
288,2367,48,31A,65
289,2368,48,3A,65
290,2369,48,12A,65
291,2370,48,10B,65
292,2371,48,32C,65
293,2372,48,27B,65
294,2373,48,32B,65
295,2374,48,8F,65
296,2375,48,38F,65
297,2376,48,31C,65
298,2377,48,20B,65
299,2378,48,24B,65
300,2379,48,8C,65
301,2380,48,12B,65
302,2381,48,37B,65
303,2382,48,21E,65
304,2383,48,1D,65
305,2384,48,20C,65
306,2385,48,27D,65
307,2386,48,11D,65
308,2387,48,10C,65
309,2388,48,26C,65
310,2389,48,12D,65
311,2390,48,38E,65
312,2391,48,10D,65
313,2392,48,20F,65
314,2393,48,23A,65
315,2394,48,30A,65
316,2395,48,34E,65
317,2396,48,21A,65
318,2397,48,2D,65
319,2398,48,37C,65
320,2399,48,8A,65
321,2400,49,17C,49
